SOURCE_TITLE,SOURCE_ORG,DATASET_ABBR,SOURCE_ABBR,DATA_CLEAN,OUTPUT,URL,DOWNLOAD_DATE,VARABBR,SRC_SPECIFIC_VAR_NAME,UNITS_CLEAN,DOWNLOAD_METHOD,AGGREGATOR,HISTORICAL,COUNTRY_SPECIFIC,DIGITIZED,BIBTEX
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govdef_GDP,CS2_govdef_GDP,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govrev_GDP,CS2_govrev_GDP,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
"Carter, S. B., Gartner, S. S., Haines, M. R., Olmstead, A. L., Sutch, R., & Wright, G. (2006).?Historical statistics of the United States: Millennial edition?(Vol. 3). Cambridge University Press.",,,USA_2,/country_level/USA_2.dta,,https://hsus.cambridge.org/HSUSWeb/toc/hsusHome.do,9/26/2024,govexp_GDP,CS2_govexp_GDP,,Manual,No,Yes,Yes,No,"@book{USA_2, title={Historical statistics of the United States: millennial edition}, author={Carter, Susan B and Gartner, Scott Sigmund and Haines, Michael R and Olmstead, Alan L and Sutch, Richard and Wright, Gavin and others}, volume={3}, year={2006}, publisher={Cambridge University Press New York} }"
Banca d'Italia (2024). Historical Exchange Rates Database. Exchange Rate Database.,,,BIT,/aggregators/BIT/BIT.dta,,https://tassidicambio.bancaditalia.it/terzevalute-wf-ui-web/converter,1/10/2025,USDfx,BIT_USDfx,,Manual,Yes,Yes,No,No,"@misc{BIT,
  author = {{Banca d'Italia}},
  title = {Historical Exchange Rates Database},
  year = {2024},
  institution = {Banca d'Italia},
  url = {https://tassidicambio.bancaditalia.it/terzevalute-wf-ui-web/converter},
  note = {Accessed: 2024-01-16},
  type = {Exchange Rate Database}
}"
International Institute of Social History (2024). Clio Infra Database. Data file.,,,CLIO,/aggregators/CLIO/CLIO.dta,,{https://clio-infra.eu,1/10/2025,infl,CLIO_infl,,Manual,Yes,Yes,No,No,"@misc{CLIO,
  author = {{International Institute of Social History}},
  title = {Clio Infra: Repository of Global Inequality Data},
  year = {2024},
  institution = {International Institute of Social History},
  url = {https://clio-infra.eu},
  note = {Accessed: 2024-01-16},
  type = {Historical Database}
}"
International Institute of Social History (2024). Clio Infra Database. Data file.,,,CLIO,/aggregators/CLIO/CLIO.dta,,{https://clio-infra.eu,1/10/2025,ltrate,CLIO_ltrate,,Manual,Yes,Yes,No,No,"@misc{CLIO,
  author = {{International Institute of Social History}},
  title = {Clio Infra: Repository of Global Inequality Data},
  year = {2024},
  institution = {International Institute of Social History},
  url = {https://clio-infra.eu},
  note = {Accessed: 2024-01-16},
  type = {Historical Database}
}"
Food and Agriculture Organization (2024). FAOSTAT Database. United Nations FAO.,,,FAO,/aggregators/FAO/FAO.dta,,https://www.fao.org/faostat/,12/10/2024,finv,FAO_finv,,Manual,Yes,Yes,No,No,"@misc{FAO,
    author = {{FAO}},
    title = {FAOSTAT: GDP data},
    year = {2024},
    note = {Accessed on 29 December 2024},
    url = {https://www.fao.org/faostat/},
    howpublished = {\url{https://www.fao.org/faostat/}},
    license = {CC-BY-4.0}
}"
Food and Agriculture Organization (2024). FAOSTAT Database. United Nations FAO.,,,FAO,/aggregators/FAO/FAO.dta,,https://www.fao.org/faostat/,12/10/2024,finv_GDP,FAO_finv_GDP,,Manual,Yes,Yes,No,No,"@misc{FAO,
    author = {{FAO}},
    title = {FAOSTAT: GDP data},
    year = {2024},
    note = {Accessed on 29 December 2024},
    url = {https://www.fao.org/faostat/},
    howpublished = {\url{https://www.fao.org/faostat/}},
    license = {CC-BY-4.0}
}"
Food and Agriculture Organization (2024). FAOSTAT Database. United Nations FAO.,,,FAO,/aggregators/FAO/FAO.dta,,https://www.fao.org/faostat/,12/10/2024,nGDP,FAO_nGDP,,Manual,Yes,Yes,No,No,"@misc{FAO,
    author = {{FAO}},
    title = {FAOSTAT: GDP data},
    year = {2024},
    note = {Accessed on 29 December 2024},
    url = {https://www.fao.org/faostat/},
    howpublished = {\url{https://www.fao.org/faostat/}},
    license = {CC-BY-4.0}
}"
Food and Agriculture Organization (2024). FAOSTAT Database. United Nations FAO.,,,FAO,/aggregators/FAO/FAO.dta,,https://www.fao.org/faostat/,12/10/2024,rGDP,FAO_rGDP,,Manual,Yes,Yes,No,No,"@misc{FAO,
    author = {{FAO}},
    title = {FAOSTAT: GDP data},
    year = {2024},
    note = {Accessed on 29 December 2024},
    url = {https://www.fao.org/faostat/},
    howpublished = {\url{https://www.fao.org/faostat/}},
    license = {CC-BY-4.0}
}"
Food and Agriculture Organization (2024). FAOSTAT Database. United Nations FAO.,,,FAO,/aggregators/FAO/FAO.dta,,https://www.fao.org/faostat/,12/10/2024,deflator,FAO_deflator,,Manual,Yes,Yes,No,No,"@misc{FAO,
    author = {{FAO}},
    title = {FAOSTAT: GDP data},
    year = {2024},
    note = {Accessed on 29 December 2024},
    url = {https://www.fao.org/faostat/},
    howpublished = {\url{https://www.fao.org/faostat/}},
    license = {CC-BY-4.0}
}"
International Labour Organization (2024). ILOSTAT Database. Data file.,,,ILO,/aggregators/ILO/ILO.dta,,https://ilostat.ilo.org/data,12/10/2024,unemp,ILO_unemp,,Manual,Yes,Yes,No,No,"@misc{ILO,
    author = {{International Labour Organization}},
    title = {Unemployment Rate - {ILO} Modelled Estimates},
    year = {2024},
    institution = {International Labour Organization},
    url = {https://ilostat.ilo.org/data},
    note = {ILOSTAT database, accessed: 2024-01-07}
}"
Lund University Macroeconomic and Social History (2024). Historical Financial Database.,,,LUND,/aggregators/LUND/LUND.dta,,https://www.lusem.lu.se/organisation/department-economic-history/research-department-economic-history/databases-department-economic-history/economic-history-data/nominal-and-real-effective-exchange-rates-europe,10/14/2024,REER,LUND_REER,,Manual,Yes,Yes,No,No,"@TechReport{LUND, author={Ljungberg, Jonas}, title={{Nominal and Real Effective Exchange Rates for Europe, 1870-2016: Some methodological issues}}, year=2019, month=Jun,  institution={Lund University, Department of Economic History}, type={Lund Papers in Economic History}, url={https://ideas.repec.org/p/hhs/luekhi/0200.html},  number={200}}"
"Schmelzing, P. (2024). Global Real Rate Database - Historical Evidence of the Real Rate of Interest. Bank of England.",,,Schmelzing,/aggregators/Schmelzing/Schmelzing.dta,,https://www.bankofengland.co.uk/working-paper/2020/eight-centuries-of-global-real-interest-rates-r-g-and-the-suprasecular-decline-1311-2018,7/10/2024,ltrate,Schmelzing_ltrate ,,Manual,Yes,Yes,No,No,"@article{Schmelzing,
  title={Eight centuries of global real interest rates, RG, and the ?suprasecular?decline, 1311--2018},
  author={Schmelzing, Paul},
  journal={RG, and the ?Suprasecular?Decline},
  pages={1311--2018},
  year={2019}
}"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,cons,CS3_cons,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,cons_GDP,CS3_cons_GDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,exports,CS3_exports,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,exports_GDP,CS3_exports_GDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,finv,CS3_finv,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,imports,CS3_imports,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,inv,CS3_inv,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,finv_GDP,CS3_finv_GDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,imports_GDP,CS3_imports_GDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,inv_GDP,CS3_inv_GDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,nGDP,CS3_nGDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,rGDP,CS3_rGDP,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
Istituto Nazionale di Statistica (2024). I.Stat Database. Statistical Database.,,,ITA_3,/country_level/ITA_3.dta,,https://www.istat.it,Stored in file download_dates,deflator,CS3_deflator,,DBnomics,No,No,Yes,No,"@misc{ITA_3,   author = {{Istituto Nazionale di Statistica}},   title = {Italian National Institute of Statistics Official Website},   year = {2024},   institution = {Istituto Nazionale di Statistica},   url = {https://www.istat.it},   note = {Accessed on 2024-01-16. Available at \url{https://www.istat.it}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,M0,CS1_M0,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,M1,CS1_M1,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,M2,CS1_M2,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,cons,CS1_cons,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,finv,CS1_finv,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,cons_GDP,CS1_cons_GDP,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,finv_GDP,CS1_finv_GDP,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
South African Reserve Bank (2024). South African Reserve Bank Official Website.,,,ZAF_1,/country_level/ZAF_1.dta,,https://www.resbank.co.za,Stored in file download_dates,govexp,CS1_govexp,,DBnomics,No,No,Yes,No,"@misc{ZAF_1,   author = {{South African Reserve Bank}},   title = {South African Reserve Bank Official Website},   year = {2024},   institution = {South African Reserve Bank},   url = {https://www.resbank.co.za},   note = {Accessed on 2024-01-16. Available at \url{https://www.resbank.co.za}} }"
